iter	Logloss
1515	0.4258526531
1516	0.4258370578
1517	0.4258093377
1518	0.4257763245
1519	0.4257564316
1520	0.4257381961
1521	0.4256896894
1522	0.4256691022
1523	0.4256541197
1524	0.4256340359
1525	0.4256179012
1526	0.4255851477
1527	0.4255622792
1528	0.425533421
1529	0.4255031493
1530	0.4254636118
1531	0.4254514837
1532	0.4254176117
1533	0.4254004791
1534	0.4253698425
1535	0.4253607299
1536	0.4253188842
1537	0.4252908861
1538	0.4252807442
1539	0.4252500363
1540	0.4252179868
1541	0.4251812826
1542	0.4251469383
1543	0.4251213908
1544	0.4250871714
1545	0.4250327314
1546	0.4250141069
1547	0.4249929987
1548	0.4249546527
1549	0.4249300024
1550	0.4249063797
1551	0.4248942881
1552	0.4248776558
1553	0.4248361629
1554	0.4247997163
1555	0.4247918346
1556	0.4247604356
1557	0.4247211587
1558	0.4246897175
1559	0.424669021
1560	0.4246687272
1561	0.4246245727
1562	0.4245965071
1563	0.4245644943
1564	0.4245390708
1565	0.4245193466
1566	0.4245056999
1567	0.4244888539
1568	0.4244667229
1569	0.4244519431
1570	0.4244130973
1571	0.424381033
1572	0.424352556
1573	0.4243186027
1574	0.4242961834
1575	0.4242832814
1576	0.4242373799
1577	0.4242227865
1578	0.424208186
1579	0.424177858
1580	0.4241415164
1581	0.424107309
1582	0.4240820807
1583	0.4240609149
1584	0.4240266615
1585	0.4240055004
1586	0.423978956
1587	0.4239504375
1588	0.4239332485
1589	0.4239220147
1590	0.4238985452
1591	0.4238637289
1592	0.4238357573
1593	0.4238147066
1594	0.4237808558
1595	0.4237476803
1596	0.4237132978
1597	0.4236882175
1598	0.4236680047
1599	0.4236324456
1600	0.4236162383
1601	0.4235942201
1602	0.4235605881
1603	0.4235398363
1604	0.423512307
1605	0.4234800782
1606	0.4234553387
1607	0.4234370157
1608	0.4233914177
1609	0.423363598
1610	0.423339642
1611	0.4233163707
1612	0.4232753441
1613	0.4232718527
1614	0.423260235
1615	0.4232398372
1616	0.4232083775
1617	0.4231658234
1618	0.4231339735
1619	0.4230939886
1620	0.4230708044
1621	0.4230505548
1622	0.4230222587
1623	0.4230042338
1624	0.4229615248
1625	0.4229436421
1626	0.4229196874
1627	0.422883067
1628	0.422859718
1629	0.422852619
1630	0.4228377363
1631	0.4228173474
1632	0.4227869205
1633	0.422765484
1634	0.4227343948
1635	0.4227136521
1636	0.4226918099
1637	0.4226622945
1638	0.4226510733
1639	0.4226229997
1640	0.4225904891
1641	0.4225785979
1642	0.4225459479
1643	0.4225053454
1644	0.4224565794
1645	0.4224353147
1646	0.4224155567
1647	0.4223962266
1648	0.4223823232
1649	0.4223619468
1650	0.4223380233
1651	0.4223019872
1652	0.4222757683
1653	0.4222502056
1654	0.4222367984
1655	0.4222044488
1656	0.4221688877
1657	0.4221315006
1658	0.4221177108
1659	0.4221150941
1660	0.4220848207
1661	0.4220626373
1662	0.4220475052
1663	0.422007124
1664	0.4219681505
1665	0.4219491081
1666	0.4219314705
1667	0.4219005354
1668	0.4218788235
1669	0.421853336
1670	0.4218225312
1671	0.4217994402
1672	0.4217520883
1673	0.4217269314
1674	0.4216990604
1675	0.4216709518
1676	0.4216356226
1677	0.4216045331
1678	0.4215794424
1679	0.4215647119
1680	0.4215286913
1681	0.4215017801
1682	0.4214501173
1683	0.4214222735
1684	0.4213960941
1685	0.4213575293
1686	0.4213066861
1687	0.4212849745
1688	0.4212599918
1689	0.4212180155
1690	0.4212037829
1691	0.4211704871
1692	0.4211304972
1693	0.4211131348
1694	0.4210744789
1695	0.4210592859
1696	0.4210102343
1697	0.4209736423
1698	0.420932889
1699	0.4208962507
1700	0.4208746398
1701	0.4208258465
1702	0.4208032069
1703	0.4207946211
1704	0.4207678655
1705	0.4207456432
1706	0.4207314236
1707	0.420694239
1708	0.420647316
1709	0.4206213221
1710	0.4206026816
1711	0.4205810308
1712	0.4205732838
1713	0.4205430643
1714	0.4205251368
1715	0.4204842099
1716	0.4204567297
1717	0.4204305046
1718	0.4204076862
1719	0.4203766226
1720	0.420364965
1721	0.420335488
1722	0.4202996497
1723	0.4202741806
1724	0.4202395097
1725	0.4201943737
1726	0.420173562
1727	0.4201356606
1728	0.4200838723
1729	0.4200496583
1730	0.4200303882
1731	0.4199765302
1732	0.419945018
1733	0.4199327498
1734	0.4198838412
1735	0.4198505651
1736	0.4198395144
1737	0.4198140758
1738	0.4197869658
1739	0.4197715995
1740	0.4197261392
1741	0.4196938731
1742	0.419665614
1743	0.4196354893
1744	0.4196139033
1745	0.4195859982
1746	0.4195442527
1747	0.4195049838
1748	0.419493097
1749	0.419462516
1750	0.4194359879
1751	0.4193949545
1752	0.4193724801
1753	0.4193612734
1754	0.4193238002
1755	0.4192825231
1756	0.4192579794
1757	0.4192371989
1758	0.4192194803
1759	0.4191557979
1760	0.4191147584
1761	0.4190998863
1762	0.419084513
1763	0.4190650619
1764	0.4190057109
1765	0.4189840448
1766	0.4189592623
1767	0.4189212954
1768	0.4188956616
1769	0.4188716917
1770	0.4188337413
1771	0.4187802071
1772	0.4187640691
1773	0.4187352675
1774	0.4187058975
1775	0.4186902424
1776	0.4186646071
1777	0.4186287812
1778	0.4185922731
1779	0.4185654235
1780	0.4185354117
1781	0.4184953339
1782	0.4184663865
1783	0.4184308911
1784	0.4183868103
1785	0.4183672689
1786	0.4183229107
1787	0.4182992934
1788	0.4182707026
1789	0.4182648928
1790	0.4182357881
1791	0.418223173
1792	0.4182031648
1793	0.4181704771
1794	0.4181344178
1795	0.4181052212
1796	0.4180947645
1797	0.4180889701
1798	0.4180773134
1799	0.4180238935
1800	0.4179656737
1801	0.4179442664
1802	0.4179333709
1803	0.4179044634
1804	0.4178849144
1805	0.4178738625
1806	0.4178599502
1807	0.4178166985
1808	0.4178013286
1809	0.4177878029
1810	0.4177452698
1811	0.4176899163
1812	0.4176724409
1813	0.4176565791
1814	0.4176246118
1815	0.4175869531
1816	0.4175282565
1817	0.4174987433
1818	0.417479561
1819	0.4174623906
1820	0.4174169163
1821	0.4173824283
1822	0.4173606448
1823	0.4173249835
1824	0.4173082668
1825	0.417290458
1826	0.4172557778
1827	0.4172253732
1828	0.4171956069
1829	0.4171774258
1830	0.4171642344
1831	0.41713036
1832	0.4170736523
1833	0.4170437607
1834	0.4170295036
1835	0.4170170001
1836	0.4169931747
1837	0.4169632958
1838	0.4169428416
1839	0.4169175342
1840	0.4168804848
1841	0.4168561169
1842	0.4168200447
1843	0.4167720157
1844	0.4167464414
1845	0.4167236299
1846	0.4166836074
1847	0.4166552797
1848	0.4166519617
1849	0.4166018926
1850	0.4165847141
1851	0.4165547692
1852	0.4165244236
1853	0.4164897358
1854	0.4164369324
1855	0.4163910034
1856	0.4163670005
1857	0.4163293331
1858	0.4162818618
1859	0.4162465295
1860	0.4162120761
1861	0.416181288
1862	0.4161370117
1863	0.4160964706
1864	0.416082981
1865	0.4160578243
1866	0.4160325896
1867	0.4160026783
1868	0.4159486374
1869	0.4159050723
1870	0.4158567079
1871	0.415827395
1872	0.4158226242
1873	0.4158116111
1874	0.4157880746
1875	0.4157579719
1876	0.4157219083
1877	0.4157070189
1878	0.4156598436
1879	0.4156371042
1880	0.4155970613
1881	0.4155661595
1882	0.415524431
1883	0.4154974753
1884	0.4154707119
1885	0.4154549345
1886	0.4154314762
1887	0.4154108753
1888	0.4153759704
1889	0.4153559764
1890	0.4153495475
1891	0.4153097902
1892	0.4152937726
1893	0.4152604387
1894	0.4152329832
1895	0.4151982563
1896	0.4151518687
1897	0.415118206
1898	0.4150887416
1899	0.4150611624
1900	0.4150178949
1901	0.4149741833
1902	0.4149454631
1903	0.4149260235
1904	0.4148933474
1905	0.4148634125
1906	0.4148482777
1907	0.4148052985
1908	0.4147615907
1909	0.4147154058
1910	0.4146861118
1911	0.4146505008
1912	0.4146277755
1913	0.4146135586
1914	0.4145733455
1915	0.4145502441
1916	0.4145309914
1917	0.414520063
1918	0.4144942321
1919	0.4144637802
1920	0.4144269339
1921	0.4143873372
1922	0.4143424559
1923	0.4143183843
1924	0.4142896692
1925	0.4142604948
1926	0.4142252371
1927	0.4142097814
1928	0.4141802524
1929	0.4141583352
1930	0.4141424884
1931	0.4141216822
1932	0.4140645085
1933	0.414045914
1934	0.414026983
1935	0.4139911331
1936	0.4139705617
1937	0.4139551044
1938	0.4139470765
1939	0.4139031035
1940	0.4138756548
1941	0.4138349708
1942	0.4137943007
1943	0.4137746229
1944	0.4137319029
1945	0.4136906213
1946	0.4136534064
1947	0.4136161084
1948	0.4135866227
1949	0.413561862
1950	0.4135351439
1951	0.4135053822
1952	0.4134585982
1953	0.4134414117
1954	0.4134141406
1955	0.4133705442
1956	0.4133499548
1957	0.4133142743
1958	0.4132772536
1959	0.4132367012
1960	0.4132176539
1961	0.4132032823
1962	0.413172397
1963	0.413146829
1964	0.4131317022
1965	0.4131124296
1966	0.4130773435
1967	0.413052169
1968	0.4130132869
1969	0.412974565
1970	0.4129438254
1971	0.4129094479
1972	0.4128853412
1973	0.4128504185
1974	0.4128253348
1975	0.4127972926
1976	0.4127763494
1977	0.4127526697
1978	0.4127187748
1979	0.4126968915
1980	0.4126564211
1981	0.4126177493
1982	0.4125918066
1983	0.4125478685
1984	0.4125037661
1985	0.4124858654
1986	0.4124467064
1987	0.4124282378
1988	0.4124153889
1989	0.4124125964
1990	0.4123973203
1991	0.4123524295
1992	0.4123358647
1993	0.4123142415
1994	0.4122715552
1995	0.412254447
1996	0.4122338985
1997	0.4121981901
1998	0.4121721672
1999	0.4121458256
2000	0.4121008778
2001	0.4120944673
2002	0.4120627304
2003	0.4120409249
2004	0.4120140392
2005	0.4119797132
2006	0.4119575501
2007	0.4119190421
2008	0.4118972207
2009	0.4118809159
2010	0.4118705095
2011	0.4118586196
2012	0.4118205748
2013	0.4117938575
2014	0.411766309
2015	0.4117375114
2016	0.4117259724
2017	0.4117079997
2018	0.4116835403
2019	0.4116626669
2020	0.4116445121
2021	0.411622615
2022	0.4115995488
2023	0.4115862087
2024	0.4115628934
2025	0.4115403727
2026	0.4115126485
2027	0.4114761664
2028	0.4114541651
2029	0.4114173064
2030	0.4113968708
2031	0.4113427335
2032	0.4113230348
2033	0.4112793413
2034	0.4112485941
2035	0.4112230578
2036	0.4111946403
2037	0.4111408782
2038	0.4111325486
2039	0.4110889335
2040	0.411060736
2041	0.4110408825
2042	0.4110157548
2043	0.410974134
2044	0.4109372884
2045	0.4109055177
2046	0.4108766435
2047	0.4108444286
2048	0.4108128506
2049	0.4107716586
2050	0.4107546048
2051	0.4107198369
2052	0.4106892113
2053	0.4106573119
2054	0.4106062553
2055	0.4105720073
2056	0.4105604392
2057	0.4105212903
2058	0.4104908497
2059	0.4104673715
2060	0.4104344625
2061	0.4104201187
2062	0.4103930331
2063	0.4103600534
2064	0.410341587
2065	0.4103345747
2066	0.4103098468
2067	0.4102731672
2068	0.410243227
2069	0.4102000447
2070	0.4101543425
2071	0.4101265909
2072	0.4101090446
2073	0.4100861546
2074	0.4100373238
2075	0.409993861
2076	0.4099675544
2077	0.4099407042
2078	0.4099227474
2079	0.4098890421
2080	0.4098610777
2081	0.4098096214
2082	0.4097770933
2083	0.4097640604
2084	0.4097295046
2085	0.4097163055
2086	0.4096844277
2087	0.4096469739
2088	0.4096313659
2089	0.4096118906
2090	0.4095692778
2091	0.4095542941
2092	0.4095416494
2093	0.4095016613
2094	0.4094712852
2095	0.4094352983
2096	0.4094033934
2097	0.4093921382
2098	0.4093668697
2099	0.4093494638
2100	0.409324043
2101	0.4093120873
2102	0.409283095
2103	0.4092613688
2104	0.4092105452
2105	0.4091804494
2106	0.4091779809
2107	0.4091576495
2108	0.4091220529
2109	0.4090694864
2110	0.4090503408
2111	0.4090084515
2112	0.4089726957
2113	0.4089230487
2114	0.4088840587
2115	0.4088443896
2116	0.4088173392
2117	0.4088060446
2118	0.4087751546
2119	0.4087446799
2120	0.4087088865
2121	0.4086485917
2122	0.4086072333
2123	0.4085777567
2124	0.4085481355
2125	0.4085138279
2126	0.4084792265
2127	0.4084633158
2128	0.4084256072
2129	0.4084026842
2130	0.4083812456
2131	0.408358575
2132	0.4083335172
2133	0.4083089511
2134	0.4082844162
2135	0.4082581279
2136	0.4082296901
2137	0.4081973631
2138	0.4081771274
2139	0.408154022
2140	0.4081119802
2141	0.4080848068
2142	0.4080489111
2143	0.4080194384
2144	0.4079845293
2145	0.4079802101
2146	0.4079634764
2147	0.4079293182
2148	0.4079071083
2149	0.4078650285
2150	0.4078505065
2151	0.4078102718
2152	0.4077874428
2153	0.4077678566
2154	0.4077368717
2155	0.4077079473
2156	0.4076825484
2157	0.4076472383
2158	0.4076243303
2159	0.4075981424
2160	0.4075696453
2161	0.40753819
2162	0.4075040357
2163	0.4074839804
2164	0.4074502565
2165	0.4074286662
2166	0.4073886201
2167	0.4073510707
2168	0.4073239851
2169	0.4073015207
2170	0.4072790604
2171	0.4072504407
2172	0.40721821
2173	0.4071839487
2174	0.4071636923
2175	0.4071325352
2176	0.4071046654
2177	0.4070596935
2178	0.4070443772
2179	0.4070212187
2180	0.4069790957
2181	0.4069573083
2182	0.4069343168
2183	0.4069146293
2184	0.4068879248
2185	0.4068519338
2186	0.4068399838
2187	0.4068244615
2188	0.4067770848
2189	0.4067541112
2190	0.4067279983
2191	0.4066980853
2192	0.4066708247
2193	0.406665536
2194	0.4066337374
2195	0.4066112045
2196	0.4065935797
2197	0.4065440122
2198	0.4065098766
2199	0.4064900361
2200	0.4064589191
2201	0.4064327595
2202	0.4064000531
2203	0.4063639152
2204	0.406333022
2205	0.4063012154
2206	0.4062625162
2207	0.4062263152
2208	0.4061893201
2209	0.4061291776
2210	0.4061026756
2211	0.4060787335
2212	0.4060593036
2213	0.4060313205
2214	0.406000655
2215	0.4059801747
2216	0.4059460807
2217	0.4059287856
2218	0.4058869922
2219	0.4058785446
2220	0.4058306119
2221	0.4057958092
2222	0.4057616132
2223	0.4057122652
2224	0.4056851698
2225	0.4056470936
2226	0.4056049543
2227	0.4055933303
2228	0.4055610925
2229	0.4055258784
2230	0.4055116485
2231	0.405485415
2232	0.4054486162
2233	0.4054277202
2234	0.4054013963
2235	0.4053879024
2236	0.4053584778
2237	0.4053303497
2238	0.4052894616
2239	0.4052706625
2240	0.405237949
2241	0.4052223824
2242	0.4051924635
2243	0.4051684729
2244	0.4051340838
2245	0.4050951478
2246	0.4050636419
2247	0.4050372681
2248	0.4050196356
2249	0.4049955814
2250	0.4049686333
2251	0.4049458045
2252	0.4049146743
2253	0.4048954695
2254	0.4048737042
2255	0.4048607763
2256	0.404816268
2257	0.4047739891
2258	0.4047469891
2259	0.404735573
2260	0.4047290119
2261	0.4047139997
2262	0.4046902324
2263	0.4046545254
2264	0.4046201298
2265	0.4045693955
2266	0.4045404002
2267	0.4045103424
2268	0.40449044
2269	0.4044651703
2270	0.4044433761
2271	0.4044079228
2272	0.4043853436
2273	0.4043658777
2274	0.4043449701
2275	0.4043186585
2276	0.4042800828
2277	0.4042543968
2278	0.4042369671
2279	0.4041986333
2280	0.4041847334
2281	0.4041755331
2282	0.4041526536
2283	0.4041330713
2284	0.4041038774
2285	0.4040672011
2286	0.404043343
2287	0.4040197433
2288	0.4039758654
2289	0.4039425584
2290	0.4039108963
2291	0.4038983004
2292	0.403847651
2293	0.4038271886
2294	0.4037850154
2295	0.4037623237
2296	0.4037509435
2297	0.4037204787
2298	0.4037033754
2299	0.4036932689
2300	0.4036480401
2301	0.4036229589
2302	0.4035875337
2303	0.4035591961
2304	0.4035223499
2305	0.4035082437
2306	0.4034751079
2307	0.4034505398
2308	0.4034256737
2309	0.403416329
2310	0.4033872761
2311	0.4033582504
2312	0.4033291992
2313	0.4033129335
2314	0.4032783142
2315	0.4032539423
2316	0.4032347275
2317	0.4032114925
2318	0.4031885879
2319	0.4031650957
2320	0.4031449426
2321	0.4031321269
2322	0.4031070802
2323	0.403087612
2324	0.4030501825
2325	0.4030287577
2326	0.4030024679
2327	0.4029857326
2328	0.4029688937
2329	0.4029489269
2330	0.4029309453
2331	0.4029036827
2332	0.4028834495
2333	0.4028571043
2334	0.4028357378
2335	0.4028119393
2336	0.4027894497
2337	0.4027566655
2338	0.4027257375
2339	0.4026962876
2340	0.4026534161
2341	0.4026177215
2342	0.4025977034
2343	0.4025793913
2344	0.4025485035
2345	0.402517563
2346	0.4024961535
2347	0.4024641244
2348	0.4024390204
2349	0.4024165977
2350	0.4023850671
2351	0.4023514989
2352	0.402320055
2353	0.4022870079
2354	0.4022320535
2355	0.4022026697
2356	0.4021704385
2357	0.4021473319
2358	0.4021267091
2359	0.402112936
2360	0.4020764753
2361	0.4020452046
2362	0.4019930538
2363	0.4019626417
2364	0.4019402409
2365	0.4019291804
2366	0.4019095035
2367	0.4018954168
2368	0.4018587189
2369	0.4018336713
2370	0.4018044455
2371	0.4017809851
2372	0.4017750967
2373	0.4017417066
2374	0.401729603
2375	0.4017045406
2376	0.401665712
2377	0.4016381795
2378	0.4016036443
2379	0.4015854734
2380	0.4015611231
2381	0.4015408535
2382	0.4015052471
2383	0.4014760501
2384	0.4014482801
2385	0.4014138505
2386	0.4013933236
2387	0.4013711882
2388	0.4013218199
2389	0.4013082347
2390	0.4012749068
2391	0.4012293272
2392	0.4012009224
2393	0.4011701018
2394	0.4011363917
2395	0.4011067205
2396	0.401068151
2397	0.4010263142
2398	0.4010172916
2399	0.4009889023
2400	0.4009729882
2401	0.4009573273
2402	0.4009336681
2403	0.4009140888
2404	0.4008797035
2405	0.4008490626
2406	0.4008251615
2407	0.400804982
2408	0.4007934198
2409	0.4007735334
2410	0.4007355104
2411	0.4006964173
2412	0.4006582669
2413	0.4006332177
2414	0.4005892407
2415	0.4005525045
2416	0.4005423352
2417	0.4005101854
2418	0.4004811605
2419	0.4004336117
2420	0.4003950335
2421	0.4003632717
2422	0.4003355124
2423	0.4003017494
2424	0.4002629962
2425	0.400240303
2426	0.4002037556
2427	0.4001739502
2428	0.4001461264
2429	0.4001360612
2430	0.400106689
2431	0.4000703114
2432	0.4000449728
2433	0.4000185019
2434	0.3999822891
2435	0.3999501327
2436	0.399909272
2437	0.3998754412
2438	0.3998587195
2439	0.3998350998
2440	0.3998002178
2441	0.3997640988
2442	0.3997326914
2443	0.3997057654
2444	0.3996785933
2445	0.3996472924
2446	0.3996208426
2447	0.3995905692
2448	0.399572183
2449	0.3995472347
2450	0.3995132461
2451	0.3994782601
2452	0.3994405962
2453	0.3994146629
2454	0.3993885701
2455	0.3993699859
2456	0.3993462306
2457	0.3993127505
2458	0.3992831795
2459	0.3992611103
2460	0.3992184644
2461	0.3991839195
2462	0.3991526768
2463	0.3991261809
2464	0.3990842434
2465	0.3990506063
2466	0.3990333765
2467	0.3989904462
2468	0.3989593307
2469	0.3989335316
2470	0.3989136664
2471	0.398890656
2472	0.3988724895
2473	0.398837339
2474	0.3988086897
2475	0.3987825798
2476	0.3987455225
2477	0.3987168729
2478	0.3986836895
2479	0.3986688002
2480	0.3986436726
2481	0.3986137332
2482	0.3985817749
2483	0.3985456112
2484	0.3985187379
2485	0.3984769445
2486	0.3984504254
2487	0.3984267766
2488	0.3984052677
2489	0.3983629786
2490	0.3983448636
2491	0.3983304842
2492	0.3983116745
2493	0.3982968791
2494	0.3982720382
2495	0.3982520561
2496	0.3982178898
2497	0.3981906387
2498	0.3981663197
2499	0.3981376597
2500	0.3981332377
2501	0.3980928769
2502	0.3980764809
2503	0.3980725744
2504	0.3980533042
2505	0.3980251729
2506	0.3980169758
2507	0.3979826218
2508	0.3979583505
2509	0.3979390159
2510	0.3979299404
2511	0.3979140918
2512	0.397889047
2513	0.3978594543
2514	0.3978230255
2515	0.3978045091
2516	0.3977698684
2517	0.397755665
2518	0.3977179525
2519	0.3976914596
2520	0.3976715624
2521	0.3976505943
2522	0.3976329717
2523	0.3975988257
2524	0.3975786693
2525	0.3975369749
2526	0.3975008456
2527	0.3974865246
2528	0.3974595279
2529	0.3974114396
2530	0.3973759652
2531	0.3973599144
2532	0.397313885
2533	0.3972814269
2534	0.3972438182
2535	0.3972230512
2536	0.3971965074
2537	0.3971693208
2538	0.3971546617
2539	0.3971220063
2540	0.3971009057
2541	0.3970716323
2542	0.3970465025
2543	0.3970021555
2544	0.3969871723
2545	0.3969707351
2546	0.3969573012
2547	0.3969308139
2548	0.3969128259
2549	0.3968715999
2550	0.3968434459
2551	0.3968309269
2552	0.3967804884
2553	0.3967597054
2554	0.3967208292
2555	0.3967057072
2556	0.3966773139
2557	0.3966526001
2558	0.3966092296
2559	0.396590172
2560	0.3965619907
2561	0.3965168747
2562	0.3964997946
2563	0.3964688868
2564	0.3964409969
2565	0.3964307852
2566	0.3963869022
2567	0.3963485839
2568	0.396331093
2569	0.396315789
2570	0.3962950157
2571	0.3962705071
2572	0.3962434702
2573	0.3962182009
2574	0.3961902375
2575	0.3961815474
2576	0.3961532642
2577	0.3961305688
2578	0.3961112423
2579	0.3961021746
2580	0.396086182
2581	0.3960580236
2582	0.3960218433
2583	0.396002788
2584	0.3959830062
2585	0.3959531508
2586	0.3959308049
2587	0.3959232218
2588	0.3958905991
2589	0.3958645749
2590	0.3958420351
2591	0.3958075825
2592	0.395790523
2593	0.3957578735
2594	0.395729235
2595	0.3956778401
2596	0.3956687734
2597	0.3956464175
2598	0.395635572
2599	0.395614198
2600	0.3955856174
2601	0.3955571204
2602	0.3955070493
2603	0.3954785501
2604	0.3954455581
2605	0.395429486
2606	0.3953971347
2607	0.3953541892
2608	0.3953363255
2609	0.3952923395
2610	0.395252784
2611	0.3952296368
2612	0.3952007674
2613	0.3951768239
2614	0.3951485625
2615	0.3951282316
2616	0.3950948811
2617	0.3950588197
2618	0.3950506519
2619	0.3950290269
2620	0.3949871605
2621	0.3949566957
2622	0.3949188675
2623	0.3948956889
2624	0.3948698204
2625	0.3948463038
2626	0.3948301941
2627	0.3948090724
2628	0.39477995
2629	0.394737563
2630	0.3946957075
2631	0.3946730992
2632	0.3946406112
2633	0.3946300152
2634	0.3946020122
2635	0.3945809048
2636	0.3945675531
2637	0.3945381471
2638	0.3945076681
2639	0.3944843367
2640	0.3944606421
2641	0.3944323836
2642	0.3944050224
2643	0.3943867124
2644	0.3943483494
2645	0.3943202797
2646	0.3942988806
2647	0.3942689928
2648	0.3942497329
2649	0.3942340679
2650	0.3942101605
2651	0.3941880139
2652	0.3941653797
2653	0.3941496595
2654	0.3941328525
2655	0.3941069418
2656	0.3940974908
2657	0.3940797267
2658	0.3940395399
2659	0.3940307956
2660	0.394003046
2661	0.3939660373
2662	0.393930013
2663	0.3939084155
2664	0.3938925265
2665	0.3938752687
2666	0.3938458783
2667	0.3938163883
2668	0.3938066295
2669	0.3937792123
2670	0.3937615217
2671	0.3937477913
2672	0.3937081457
2673	0.393686339
2674	0.3936617032
2675	0.3936208816
2676	0.3935975128
2677	0.393567596
2678	0.3935572577
2679	0.393528021
2680	0.3935032276
2681	0.3934650179
2682	0.3934439153
2683	0.393410043
2684	0.3933886245
2685	0.3933553591
2686	0.3933277568
2687	0.3933039248
2688	0.3932722841
2689	0.3932332523
2690	0.3932077477
2691	0.3931739486
2692	0.3931271951
2693	0.3930848274
2694	0.3930438418
2695	0.393016171
2696	0.3929930525
2697	0.3929669837
2698	0.3929392459
2699	0.3929023306
2700	0.3928641683
2701	0.3928413573
2702	0.3928261525
2703	0.3928139827
2704	0.3927903982
2705	0.3927573506
2706	0.3927297653
2707	0.3926920679
2708	0.3926571272
2709	0.3926318473
2710	0.3925964991
2711	0.3925777881
2712	0.3925419882
2713	0.3925155775
2714	0.3925006773
2715	0.3924765156
2716	0.3924587412
2717	0.392450133
2718	0.3924249568
2719	0.3924207598
2720	0.3923987206
2721	0.3923787261
2722	0.3923499412
2723	0.3923149393
2724	0.3922930643
2725	0.3922743757
2726	0.3922406658
2727	0.3922109431
2728	0.3921790952
2729	0.3921501415
2730	0.3921158684
2731	0.3921021892
2732	0.3920679554
2733	0.3920576895
2734	0.3920329038
2735	0.391997562
2736	0.3919818366
2737	0.3919557178
2738	0.3919313589
2739	0.391895123
2740	0.3918547503
2741	0.3918399639
2742	0.3918054078
2743	0.3917659972
2744	0.3917421372
2745	0.3917247409
2746	0.3916834899
2747	0.3916539158
2748	0.3916189912
2749	0.3915940421
2750	0.3915660647
2751	0.3915354099
2752	0.391494971
2753	0.3914714103
2754	0.3914389431
2755	0.3914200063
2756	0.3913979398
2757	0.3913677708
2758	0.3913380973
2759	0.3913178616
2760	0.3912756961
2761	0.3912632856
2762	0.3912228229
2763	0.3911929528
2764	0.3911726956
2765	0.3911397499
2766	0.3911156474
2767	0.3910962856
2768	0.3910616327
2769	0.3910225775
2770	0.3909914777
2771	0.3909693325
2772	0.3909475584
2773	0.3909238981
2774	0.3908991758
2775	0.390863629
2776	0.3908462831
2777	0.3908093305
2778	0.3907995913
2779	0.3907611822
2780	0.3907346979
2781	0.3907227377
2782	0.3907086579
2783	0.3906843678
2784	0.3906414072
2785	0.3906193918
2786	0.390577197
2787	0.3905460147
2788	0.3905209628
2789	0.390504989
2790	0.3904854942
2791	0.3904739139
2792	0.3904558124
2793	0.3904277977
2794	0.3904035445
2795	0.3903551387
2796	0.3903472151
2797	0.3903266779
2798	0.3902938411
2799	0.3902692987
2800	0.3902492128
2801	0.3902113099
2802	0.3901989543
2803	0.3901904971
2804	0.3901698164
2805	0.3901428204
2806	0.3901339477
2807	0.3900939682
2808	0.390073102
2809	0.3900435953
2810	0.3900006809
2811	0.389989074
2812	0.3899758384
2813	0.3899598202
2814	0.3899171719
2815	0.3899070596
2816	0.389863913
2817	0.3898286841
2818	0.3898091834
2819	0.3897763036
2820	0.3897602318
2821	0.3897317298
2822	0.3897072739
2823	0.3897022032
2824	0.3896696852
2825	0.3896685898
2826	0.3896388662
2827	0.3896293053
2828	0.3896114681
2829	0.389592626
2830	0.3895743531
2831	0.3895458603
2832	0.3895189105
2833	0.3894983479
2834	0.389473135
2835	0.3894439816
2836	0.3894173166
2837	0.389392042
2838	0.389370621
2839	0.3893347059
2840	0.389300152
2841	0.389267342
2842	0.3892348886
2843	0.389199868
2844	0.3891924391
2845	0.3891697162
2846	0.3891592583
2847	0.3891555006
2848	0.3891218047
2849	0.3890901198
2850	0.3890636488
2851	0.3890330962
2852	0.3890151172
2853	0.3889956926
2854	0.3889697287
2855	0.3889562419
2856	0.3889316517
2857	0.3889034728
2858	0.3888862206
2859	0.3888573836
2860	0.388834994
2861	0.3888048192
2862	0.3887964541
2863	0.3887767085
2864	0.3887254836
2865	0.3887008074
2866	0.3886700601
2867	0.3886392525
2868	0.3886273522
2869	0.3885828801
2870	0.3885557306
2871	0.3885356551
2872	0.3884960613
2873	0.3884679293
2874	0.3884397535
2875	0.3884223555
2876	0.3883925687
2877	0.3883838562
2878	0.3883576776
2879	0.3883239297
2880	0.3882865841
2881	0.3882596522
2882	0.3882306512
2883	0.388197761
2884	0.3881673231
2885	0.3881392424
2886	0.3881134889
2887	0.3880926448
2888	0.3880728128
2889	0.3880539319
2890	0.3880176065
2891	0.3879970933
2892	0.3879862182
2893	0.3879544439
2894	0.3879196507
2895	0.3879014791
2896	0.3878817024
2897	0.387864254
2898	0.3878376112
2899	0.3878047131
2900	0.3877872294
2901	0.3877624987
2902	0.3877383835
2903	0.3877265227
2904	0.3877067846
2905	0.3876641518
2906	0.3876500925
2907	0.3876112574
2908	0.3875812477
2909	0.3875619575
2910	0.3875290158
2911	0.3874859687
2912	0.3874515968
2913	0.3874302714
2914	0.3874062901
2915	0.3873705612
2916	0.3873519017
2917	0.3873414722
2918	0.387326718
2919	0.3872869845
2920	0.3872765138
2921	0.3872573376
2922	0.3872347682
2923	0.3872086198
2924	0.3871792264
2925	0.3871655512
2926	0.3871451638
